TrialID,Last Refreshed on,Public title,Scientific title,Acronym,Primary sponsor,Date registration,Date registration3,Export date,Source Register,web address,Recruitment Status,other records,Inclusion agemin,Inclusion agemax,Inclusion gender,Date enrollement,Target size,Study type,Study design,Phase,Countries,Contact Firstname,Contact Lastname,Contact Address,Contact Email,Contact Tel,Contact Affiliation,Inclusion Criteria,Exclusion Criteria,Condition,Intervention,Primary outcome,Secondary outcome,results date posted,results date completed,results url link,Retrospective flag,Bridging flag truefalse,Bridged type,results yes no
<br>      ",,Dystonia,Other: Transcranial magnetic stimulation,"Comparison of MEP0/MEP10 and MEP0/MEP30 values obtained after sham, cRTBS or iTBS of the cerebellum.","Variation of the appropriate dystonic clinical score (depending on the type of dystonia) after each rTMS session (cTBS, iTBS, sham).;Measurement of number of errors, mean time to reach the target after each rTMS session (cTBS, iTBS, sham).;Measurement of the variation of the motor threshold, intracortical inhibition and intracortical facilitation after each rTMS session (cTBS, iTBS, sham).",,,,No,FALSE,          ,

NCT01258790,19-Oct-17,Repetitive Transcranial Magnetic Stimulation to Reduce Tics,Using Transcranial Magnetic Stimulation to Reduce Tics,,"Children's Hospital Medical Center, Cincinnati",10/12/2010,20101210,03/03/2024 21:37:18,ClinicalTrials.gov,https://clinicaltrials.gov/show/NCT01258790,Not recruiting,No,10 Years,60 Years,All,01/11/2010,12,Interventional,,N/A,United States;United States;United States;United States, ; ; ; ,"Steve Wu, MD;Steve Wu, MD;Steve Wu, MD;Steve Wu, MD",,;;;,;;;,Cincinnati Children's;Cincinnati Children's;Cincinnati Children's;Cincinnati Children's,"
<br>        Inclusion Criteria:1. Children or adults with Tourette Syndrome, tic disorder, chronic
<br>        motor or vocal tics disorder ages 10 to 60 years.
<br>
<br>        2. Current tics with Yale Global Tic Severity Scale (YGTSS) score > 10. 3. If subject is on
<br>        tic-suppressing medication(s) at the time of recruitment, no medication or dose changes
<br>        allowed within the past seven days.
<br>
<br>        4. If subject receives botulinum toxin injection for tic management, the injection must be
<br>        at least twelve weeks prior to the day of the study.
<br>
<br>        5. After the TBS sessions, no tic-suppression medications can be changed for at least one
<br>        week.
<br>
<br>        6. All patients ages 10 to 60 years old with Tourette Syndrome, tic disorder, chronic motor
<br>        or vocal tics disorder will be offered to participate in the study. If the patient decides
<br>        to participate in the study, our study coordinator will obtain informed consent from the
<br>        adult participant, or at least one parent of the pediatric participant. The consent form is
<br>        written in English; the form is also written in a manner understandable by the person
<br>        signing the form. The adult participant, the parent(s) of participant or the pediatric
<br>        participant does not have to make a decision at the time of clinic visit, thus, minimizing
<br>        coercion to participate.
<br>
<br>        Exclusion Criteria:1. Implanted brain stimulator, vagal nerve stimulator, VP shunt,
<br>        aneurysm clip, cardiac pacemaker, or implanted medication port.
<br>
<br>        2. Prior ischemic or hemorrhagic stroke or traumatic brain injury. 3. History of seizure or
<br>        epilepsy 4. If female, pregnant or sexually active and not using birth control. Abstinence
<br>        will be permitted at the discretion of the TS clinicians, consistent with other IRB
